Country People Capital Maintain PCR Tourism_type Optional1 Optional2 Optional3 Optional4
Australia 2429848 Seul Oceania 0 Sport Climb 572065 - - 
Georgia 9373748 Chelyabinsk SouthAmerica 0 Excursion 45 History - - 
Bulgary 5295191 London Africa 0 Excursion 79 History - - 
Britain 764414 Humburg Africa 1 Sport Surfing 408273 - - 
Russia 8545015 Zavolzhye Oceania 1 Beach Spring -3 12 450 
Bulgary 6958702 Moscow Oceania 0 Sport Surfing 751047 - - 
Australia 3705385 Minsk Europe 0 Excursion 95 Art - - 
Russia 3795181 Chelyabinsk Asia 1 Sport Skiing 374019 - - 
Ukraine 1793201 Chelyabinsk Europe 1 Beach Autumn -30 1 191 
Belarus 9248845 Sochi SouthAmerica 0 Sport Surfing 247819 - - 
Ukraine 1632790 London Asia 0 Beach Autumn 21 3 534 
USA 787652 Sochi Asia 1 Beach Summer -5 14 560 
Bulgary 7503014 Humburg NorthAmerica 0 Beach Summer 36 29 296 
Bulgary 2289925 Odessa SouthAmerica 0 Excursion 63 Art - - 
USA 6768663 Moscow Oceania 0 Beach Summer -13 14 579 
Russia 9409532 Belgorod NorthAmerica 0 Excursion 3 History - - 
Russia 4381014 Colorado Asia 0 Beach Winter -27 22 698 
Japan 8735017 Chelyabinsk NorthAmerica 1 Beach Winter 2 11 449 
Bulgary 8533450 Seul NorthAmerica 1 Beach Winter -10 9 638 
Ukraine 3456819 Zavolzhye Europe 1 Excursion 35 History - - 
Germany 9445662 Minsk Asia 0 Beach Winter -11 19 283 
Russia 3635159 Honkong SouthAmerica 1 Beach Autumn 28 28 618 
Ukraine 617852 London Oceania 0 Excursion 63 Nature - - 
USA 7706313 Zavolzhye Asia 1 Beach Spring 17 2 647 
Japan 9780664 Colorado Oceania 1 Sport Climb 125374 - - 
Japan 5860574 Chelyabinsk Antarctica 0 Sport Skiing 712988 - - 
Japan 9973952 Chelyabinsk Asia 0 Beach Autumn 16 20 351 
China 9372134 Moscow Oceania 0 Excursion 93 Art - - 
Georgia 4810573 Odessa Africa 0 Sport Climb 701588 - - 
Bulgary 1384692 Humburg SouthAmerica 0 Excursion 21 History - - 
Russia 4817494 Sochi Antarctica 0 Excursion 64 Art - - 
Ukraine 3183728 Minsk Africa 0 Excursion 41 History - - 
Australia 143991 Belgorod SouthAmerica 0 Beach Autumn 17 10 717 
Australia 7280118 Seul SouthAmerica 1 Excursion 45 History - - 
Germany 1219360 Colorado Africa 1 Beach Summer 29 17 640 
Germany 8657549 Moscow Africa 1 Sport Skiing 854945 - - 
USA 338570 Humburg Europe 0 Beach Summer 6 25 150 
Ukraine 8471330 Sochi Antarctica 0 Excursion 52 History - - 
Britain 1430175 Honkong Antarctica 0 Sport Climb 890847 - - 
Britain 941207 Minsk Oceania 0 Beach Summer 19 4 635 
Georgia 2996915 Minsk Asia 1 Excursion 80 History - - 
Georgia 3036416 Sochi Oceania 0 Excursion 99 History - - 
Russia 5838914 Honkong Oceania 0 Beach Summer -5 10 287 
Bulgary 9978583 Honkong SouthAmerica 0 Excursion 78 Nature - - 
Georgia 8390377 Humburg NorthAmerica 0 Beach Spring 20 29 284 
Bulgary 4083510 Seul Antarctica 1 Beach Autumn 4 5 462 
Australia 2969041 Seul Asia 1 Excursion 38 Art - - 
USA 3112801 Odessa Africa 0 Beach Summer -23 15 500 
Russia 2670251 Colorado Antarctica 0 Beach Winter 40 13 419 
Russia 1579588 London Antarctica 1 Beach Spring -30 7 312 
Russia 4508487 Zavolzhye Asia 1 Excursion 7 History - - 
Belarus 2367563 Sochi Asia 0 Excursion 22 History - - 
Russia 7491172 Odessa Africa 1 Beach Autumn -22 12 31 
Australia 2534872 Moscow Antarctica 0 Sport Surfing 613300 - - 
Bulgary 8167090 Seul Oceania 0 Sport Skiing 634681 - - 
Ukraine 6314908 Zavolzhye Antarctica 0 Excursion 24 Nature - - 
Belarus 1774170 London SouthAmerica 1 Beach Autumn -30 10 660 
Georgia 1863501 Honkong NorthAmerica 0 Sport Skiing 69919 - - 
China 5017676 Minsk Europe 0 Sport Surfing 173489 - - 
Russia 7779315 Zavolzhye Asia 1 Sport Skiing 837085 - - 
Britain 7476279 Sochi NorthAmerica 0 Excursion 57 Nature - - 
Japan 6900689 Chelyabinsk Oceania 0 Excursion 71 Nature - - 
Georgia 9304509 Odessa NorthAmerica 1 Sport Surfing 161931 - - 
Germany 961736 Odessa SouthAmerica 0 Beach Autumn -1 23 633 
Bulgary 3188731 Honkong Antarctica 1 Excursion 54 Nature - - 
Georgia 9102723 Chelyabinsk NorthAmerica 1 Beach Spring -21 30 597 
Georgia 222438 Sochi Asia 1 Sport Climb 278686 - - 
USA 8574224 Chelyabinsk Asia 1 Excursion 8 Art - - 
Georgia 5254810 Colorado Antarctica 0 Excursion 97 History - - 
Belarus 2793212 Zavolzhye Europe 0 Excursion 99 Nature - - 
Japan 4025770 Humburg Africa 0 Sport Climb 935459 - - 
China 2314874 Chelyabinsk NorthAmerica 1 Beach Autumn -17 26 291 
Russia 1518932 Honkong NorthAmerica 1 Excursion 46 History - - 
China 6511092 Minsk Asia 0 Sport Climb 890074 - - 
Russia 5161847 Zavolzhye Europe 0 Excursion 42 Art - - 
Ukraine 1159115 London Asia 1 Sport Surfing 477162 - - 
Germany 5446694 Chelyabinsk Oceania 1 Beach Summer -28 9 573 
USA 6543857 Colorado SouthAmerica 1 Excursion 78 History - - 
Georgia 9125912 Odessa Oceania 0 Excursion 43 History - - 
USA 7286619 Moscow Europe 1 Beach Winter 2 28 49 
Georgia 5018976 Odessa SouthAmerica 1 Excursion 96 Nature - - 
Belarus 3981613 Minsk Oceania 1 Sport Skiing 402523 - - 
Russia 5319198 Belgorod Africa 0 Excursion 2 History - - 
USA 1675300 Minsk Africa 1 Excursion 11 Nature - - 
Ukraine 8810676 Zavolzhye Africa 1 Excursion 25 Art - - 
Belarus 7813847 Minsk Europe 1 Sport Climb 866324 - - 
Britain 3754660 Odessa Antarctica 0 Excursion 45 Nature - - 
Belarus 6751987 London Oceania 1 Sport Skiing 735604 - - 
USA 7042448 Chelyabinsk Africa 0 Beach Summer 26 19 174 
China 1816325 Sochi Asia 0 Sport Skiing 571584 - - 
Britain 1096091 Colorado SouthAmerica 0 Sport Surfing 573275 - - 
Belarus 2090866 Belgorod Africa 0 Beach Autumn 5 30 109 
Belarus 8333358 Seul Europe 1 Sport Climb 846901 - - 
Australia 9959077 Honkong Europe 1 Sport Climb 37877 - - 
Australia 8986899 Sochi NorthAmerica 0 Excursion 55 History - - 
Germany 4153963 Belgorod Antarctica 1 Excursion 30 Art - - 
Germany 9255942 Minsk SouthAmerica 0 Beach Summer 25 20 271 
Russia 517185 Chelyabinsk NorthAmerica 0 Beach Autumn -18 10 16 
Russia 4414557 Humburg Europe 0 Beach Autumn -16 1 176 
China 6819348 Chelyabinsk Asia 0 Excursion 0 Art - - 
Belarus 1508376 Sochi Oceania 0 Sport Climb 890889 - - 
Ukraine 2728627 Chelyabinsk Europe 1 Beach Summer -12 30 283 
Russia 4660574 Seul Africa 1 Excursion 79 Art - - 
Britain 745391 London SouthAmerica 0 Excursion 71 Nature - - 
Georgia 9607264 Colorado Europe 0 Excursion 19 Nature - - 
Japan 9252711 London Europe 0 Beach Winter 33 2 561 
Germany 4822661 Chelyabinsk NorthAmerica 0 Sport Surfing 672162 - - 
China 6409977 Sochi Antarctica 0 Excursion 84 Art - - 
Germany 5567939 Belgorod Asia 1 Beach Summer 26 6 351 
Japan 8569239 Honkong SouthAmerica 0 Sport Surfing 223341 - - 
USA 6039863 Humburg Africa 0 Beach Spring 31 7 33 
Belarus 803555 London Oceania 0 Excursion 89 Art - - 
Belarus 6946658 Colorado Oceania 1 Excursion 67 Nature - - 
China 7406210 Colorado Oceania 0 Beach Winter -30 28 424 
Germany 529574 Honkong SouthAmerica 0 Sport Climb 829304 - - 
USA 9261941 Zavolzhye NorthAmerica 1 Excursion 99 Art - - 
Japan 725639 Chelyabinsk NorthAmerica 1 Beach Spring -19 0 405 
Georgia 927121 London Antarctica 0 Excursion 37 Nature - - 
Georgia 712210 Colorado Africa 1 Beach Autumn 29 26 706 
Russia 4246897 Chelyabinsk Antarctica 0 Excursion 48 Nature - - 
Japan 2536261 Minsk Africa 1 Excursion 27 Art - - 
Japan 4577743 Chelyabinsk Europe 1 Sport Surfing 214256 - - 
Ukraine 1555600 Sochi Asia 1 Beach Spring 0 14 15 
Britain 891343 Minsk Asia 1 Sport Climb 383889 - - 
Australia 685708 Minsk SouthAmerica 1 Excursion 23 Nature - - 
USA 3615376 Humburg Africa 1 Sport Climb 67748 - - 
USA 7844956 Odessa Europe 0 Beach Spring -5 25 49 
Ukraine 740614 Colorado Africa 0 Sport Surfing 442855 - - 
Ukraine 2066689 Minsk Asia 1 Excursion 61 Nature - - 
USA 7812239 Minsk Oceania 1 Beach Summer 36 2 260 
China 9071707 London Europe 1 Sport Skiing 514295 - - 
Australia 2634058 Moscow Asia 0 Excursion 24 History - - 
Japan 1006855 Moscow Antarctica 1 Sport Skiing 903404 - - 
Ukraine 7854471 Seul SouthAmerica 0 Excursion 32 Nature - - 
Britain 8469095 Humburg Oceania 1 Sport Skiing 713694 - - 
USA 867463 Minsk Africa 1 Excursion 62 Nature - - 
China 3655578 Colorado SouthAmerica 1 Beach Winter 29 29 52 
Bulgary 26728 Colorado Asia 0 Beach Winter -26 20 88 
China 3508630 Colorado SouthAmerica 0 Excursion 56 History - - 
Belarus 5546268 Humburg Europe 0 Beach Summer 8 11 566 
Belarus 9282935 Colorado Oceania 1 Sport Surfing 583806 - - 
China 1847660 Seul Asia 0 Sport Skiing 92496 - - 
Russia 2769898 Minsk Africa 1 Beach Spring -7 20 173 
Japan 8956090 Sochi Europe 1 Sport Climb 980870 - - 
Bulgary 8916720 Minsk Europe 1 Excursion 74 Nature - - 
USA 878274 Seul NorthAmerica 0 Sport Skiing 318444 - - 
Bulgary 2228209 Seul Oceania 0 Excursion 72 History - - 
Germany 5526910 Seul SouthAmerica 0 Beach Winter 2 10 516 
Georgia 276042 Seul Europe 1 Excursion 93 Art - - 
Belarus 3060312 Colorado Asia 1 Excursion 41 Nature - - 
China 4838245 Seul Asia 0 Sport Climb 319422 - - 
Ukraine 8309839 Honkong Oceania 1 Sport Climb 154119 - - 
China 6817175 Moscow SouthAmerica 0 Excursion 90 History - - 
China 3363599 Zavolzhye Africa 0 Sport Skiing 385376 - - 
China 550444 Chelyabinsk Africa 1 Excursion 71 History - - 
Georgia 6494822 Honkong NorthAmerica 1 Beach Winter 37 10 532 
Ukraine 68084 Minsk NorthAmerica 0 Excursion 90 Nature - - 
Belarus 6135317 Humburg Antarctica 1 Beach Autumn -30 24 335 
Bulgary 2476574 Zavolzhye SouthAmerica 0 Sport Climb 973020 - - 
Britain 3535695 Odessa Europe 0 Excursion 5 Art - - 
Georgia 2853000 Sochi Asia 1 Sport Climb 733475 - - 
USA 7340464 Minsk Europe 1 Beach Winter 18 2 338 
Britain 4920922 London Asia 1 Excursion 1 History - - 
Bulgary 416240 Honkong Oceania 0 Beach Summer 24 5 217 
Germany 7351328 Minsk Asia 0 Beach Summer 19 26 550 
Britain 4103014 Moscow NorthAmerica 1 Beach Spring -24 27 94 
Belarus 8990010 Chelyabinsk Oceania 0 Beach Winter -7 7 9 
USA 3245311 Belgorod Asia 1 Beach Spring -1 22 469 
Australia 1989947 Zavolzhye Europe 0 Sport Surfing 251998 - - 
Britain 2289676 Colorado SouthAmerica 1 Sport Climb 908075 - - 
Japan 9150874 London NorthAmerica 1 Beach Summer 35 2 719 
Japan 822035 Colorado Antarctica 0 Beach Summer 37 3 254 
China 4804078 Humburg Africa 0 Excursion 63 Nature - - 
USA 5653367 Sochi Antarctica 0 Sport Climb 223288 - - 
Ukraine 6419832 Honkong Asia 0 Sport Surfing 947895 - - 
Ukraine 4917253 Odessa SouthAmerica 1 Sport Climb 185583 - - 
Germany 9446426 Moscow Africa 0 Sport Climb 640065 - - 
Russia 1780795 Humburg Africa 1 Sport Surfing 818125 - - 
Britain 8688591 Minsk SouthAmerica 1 Beach Winter -27 6 571 
Britain 1699206 Colorado NorthAmerica 0 Excursion 37 History - - 
China 8409843 Colorado Asia 0 Excursion 78 History - - 
USA 9699191 Humburg Asia 1 Beach Winter 16 22 592 
China 5567926 Sochi Asia 1 Excursion 54 Art - - 
Georgia 6410416 Colorado SouthAmerica 0 Excursion 73 History - - 
Bulgary 6642238 Odessa Antarctica 0 Sport Climb 276185 - - 
Japan 5389770 Humburg Oceania 1 Sport Surfing 356825 - - 
Australia 2183730 Colorado Europe 1 Beach Summer 37 9 191 
Britain 1732202 Zavolzhye Oceania 1 Beach Autumn -3 21 286 
Japan 8933972 Chelyabinsk Oceania 0 Excursion 99 Nature - - 
Australia 7657552 Honkong Oceania 1 Excursion 36 Art - - 
Japan 1070696 Colorado Antarctica 0 Excursion 53 Art - - 
Ukraine 1692169 Humburg Africa 0 Excursion 82 Nature - - 
Bulgary 8022067 Seul Asia 1 Beach Summer 24 14 199 
Ukraine 2469479 Sochi Europe 1 Sport Climb 304855 - - 
Japan 7275556 Honkong NorthAmerica 1 Excursion 44 History - - 
Britain 7530402 Humburg SouthAmerica 1 Excursion 39 Nature - - 
Ukraine 6628121 Honkong Asia 0 Beach Winter -15 17 677 
Britain 9285946 Minsk NorthAmerica 1 Excursion 79 Art - - 
Russia 4484671 Moscow SouthAmerica 0 Beach Autumn -26 10 101 
Britain 1632526 Odessa Africa 1 Beach Summer -4 5 423 
Germany 2002379 Honkong Asia 1 Beach Summer -26 4 570 
Japan 8545569 Seul Oceania 1 Sport Skiing 202492 - - 
Australia 1061855 Humburg Africa 1 Excursion 26 History - - 
Japan 5904664 Odessa Antarctica 0 Excursion 53 History - - 
Australia 990980 Zavolzhye SouthAmerica 1 Sport Surfing 575554 - - 
Ukraine 7537657 Colorado Asia 1 Beach Winter 28 6 318 
Russia 392061 Minsk Antarctica 0 Beach Summer -5 14 237 
Britain 6165553 Minsk Africa 0 Beach Summer 17 9 580 
Ukraine 5851087 Chelyabinsk NorthAmerica 1 Sport Climb 31662 - - 
Australia 7351073 Odessa Africa 0 Sport Climb 575083 - - 
Germany 3562014 Sochi Antarctica 1 Sport Surfing 526553 - - 
Georgia 1408338 Zavolzhye NorthAmerica 1 Sport Climb 939103 - - 
China 279085 Zavolzhye Europe 1 Excursion 1 History - - 
Georgia 6712754 Seul Oceania 1 Excursion 33 History - - 
China 6743650 Honkong Europe 1 Sport Surfing 595811 - - 
Belarus 6321677 Odessa Asia 0 Beach Summer 34 4 91 
Bulgary 833148 Moscow SouthAmerica 0 Sport Surfing 33543 - - 
Germany 6866810 Colorado Antarctica 1 Beach Summer 22 19 103 
USA 377467 Humburg Africa 0 Excursion 90 Nature - - 
USA 3204671 Colorado Asia 1 Sport Surfing 982073 - - 
Ukraine 6330393 Moscow Asia 1 Sport Climb 342492 - - 
Ukraine 4832758 Odessa Africa 1 Excursion 39 Art - - 
Ukraine 2585571 Chelyabinsk NorthAmerica 0 Beach Spring 24 16 254 
Australia 336575 Honkong SouthAmerica 0 Beach Autumn -23 20 497 
Ukraine 9552129 Belgorod Asia 1 Beach Spring -5 14 110 
Germany 1083519 Colorado SouthAmerica 0 Beach Winter -21 10 442 
Belarus 3774970 Seul Africa 0 Sport Skiing 945116 - - 
Japan 6679358 Seul NorthAmerica 0 Sport Skiing 779546 - - 
Belarus 5611562 Seul SouthAmerica 0 Beach Summer 28 4 79 
USA 9280852 Sochi Africa 0 Beach Autumn 28 28 81 
Bulgary 127301 Chelyabinsk SouthAmerica 1 Sport Climb 902128 - - 
Britain 4574557 London Oceania 0 Beach Summer 9 21 634 
USA 9638681 Chelyabinsk Antarctica 0 Sport Surfing 599941 - - 
Belarus 8498143 Sochi NorthAmerica 0 Sport Skiing 893945 - - 
Germany 5411767 Colorado Africa 1 Sport Surfing 738684 - - 
Australia 8037740 Colorado NorthAmerica 0 Excursion 21 Nature - - 
Japan 2147887 Sochi Europe 0 Excursion 58 History - - 
Ukraine 2761686 Zavolzhye Antarctica 1 Excursion 36 History - - 
China 5015290 Colorado Africa 1 Sport Surfing 199046 - - 
USA 1703579 Odessa Antarctica 0 Sport Surfing 591373 - - 
Bulgary 1106311 Sochi Africa 1 Excursion 79 Nature - - 
Belarus 4899343 London Oceania 0 Excursion 8 Art - - 
Georgia 2539243 Honkong Asia 1 Excursion 53 Nature - - 
Japan 7379349 Odessa Oceania 0 Excursion 90 Nature - - 
Bulgary 173012 Humburg NorthAmerica 1 Sport Skiing 946925 - - 
Georgia 8718833 Colorado SouthAmerica 1 Sport Climb 322125 - - 
Japan 9559558 Honkong Oceania 1 Beach Autumn 18 9 238 
Bulgary 3318756 Belgorod Europe 1 Beach Summer 3 25 582 
China 692564 Minsk Europe 1 Beach Spring 19 11 92 
China 7079427 Humburg NorthAmerica 1 Excursion 77 History - - 
China 5060302 Minsk SouthAmerica 0 Sport Skiing 254028 - - 
USA 2766241 Sochi SouthAmerica 0 Sport Skiing 220842 - - 
Britain 5032424 Humburg Europe 0 Excursion 74 Nature - - 
Bulgary 3097465 Belgorod Antarctica 0 Sport Skiing 492411 - - 
Bulgary 6243005 London NorthAmerica 1 Excursion 32 Art - - 
Belarus 2806027 Humburg NorthAmerica 1 Sport Surfing 35822 - - 
Germany 3127488 Seul SouthAmerica 1 Beach Autumn 26 16 643 
Bulgary 3842824 Honkong Oceania 1 Beach Autumn -5 26 481 
Ukraine 1700386 Moscow Africa 0 Sport Skiing 309525 - - 
Bulgary 5329381 Sochi SouthAmerica 1 Excursion 36 Art - - 
Georgia 1998864 Chelyabinsk NorthAmerica 0 Beach Summer 17 22 196 
Belarus 6061673 Colorado Asia 1 Excursion 63 Art - - 
USA 7935168 Seul NorthAmerica 1 Beach Winter -13 8 658 
Ukraine 7775100 Odessa Antarctica 0 Sport Skiing 486445 - - 
Germany 1962296 Humburg NorthAmerica 0 Excursion 85 Art - - 
Georgia 8502854 Sochi Europe 1 Excursion 81 History - - 
China 8644484 Zavolzhye Africa 1 Beach Summer -1 6 354 
Britain 2689914 Minsk Africa 1 Excursion 83 Art - - 
Australia 9016040 Odessa Africa 1 Beach Summer -18 14 669 
USA 9476548 Humburg Africa 1 Excursion 56 History - - 
Britain 2314295 London Antarctica 1 Sport Climb 30191 - - 
Ukraine 3671085 Humburg NorthAmerica 0 Sport Surfing 768683 - - 
Georgia 5870809 Belgorod Asia 1 Excursion 79 Nature - - 
Britain 2079064 Colorado NorthAmerica 1 Sport Surfing 629857 - - 
Ukraine 3218694 Belgorod Antarctica 1 Excursion 70 Nature - - 
Germany 6700160 Odessa Oceania 1 Excursion 3 Nature - - 
Japan 7503306 Belgorod Africa 1 Excursion 92 Nature - - 
Russia 347566 Sochi Antarctica 0 Excursion 18 Art - - 
Japan 7672234 Seul NorthAmerica 0 Sport Climb 343737 - - 
Russia 8150642 Chelyabinsk Europe 0 Excursion 12 History - - 
Britain 6936329 Zavolzhye Antarctica 0 Beach Summer -12 29 495 
Australia 3040463 Zavolzhye Oceania 0 Excursion 39 Nature - - 
USA 3330895 Colorado Antarctica 0 Excursion 3 History - - 
Australia 5968113 Odessa NorthAmerica 1 Sport Skiing 604726 - - 
China 9558409 Odessa Asia 0 Beach Summer 7 29 469 
Belarus 5735997 Moscow Oceania 1 Beach Autumn -25 13 255 
Australia 537121 Honkong Europe 0 Excursion 35 History - - 
Ukraine 565925 Seul Oceania 1 Excursion 14 Nature - - 
Japan 7679842 Zavolzhye Oceania 1 Beach Spring -20 8 695 
Australia 9170246 Sochi Oceania 0 Excursion 13 Nature - - 
Georgia 2854691 Seul Asia 0 Sport Surfing 862434 - - 
China 6959071 Minsk Antarctica 0 Excursion 8 History - - 
Ukraine 5878480 Minsk Oceania 1 Sport Skiing 640254 - - 
Japan 2719927 Humburg Europe 0 Excursion 18 Nature - - 
Britain 1241129 Moscow Europe 1 Excursion 90 Art - - 
Australia 1509673 Colorado Oceania 1 Sport Surfing 983235 - - 
Japan 9509124 Humburg Europe 1 Excursion 37 History - - 
Australia 8860637 Minsk Oceania 0 Sport Skiing 298499 - - 
Russia 5353248 Honkong Africa 1 Beach Summer -6 4 405 
Germany 4399547 Zavolzhye SouthAmerica 0 Beach Winter -3 11 550 
USA 7596475 Odessa Antarctica 0 Sport Climb 720795 - - 
Germany 2439611 Odessa Antarctica 0 Sport Surfing 688556 - - 
Russia 249442 Odessa Asia 1 Sport Climb 897326 - - 
Russia 3664012 Seul Oceania 1 Sport Skiing 155011 - - 
Germany 2707717 Zavolzhye Europe 1 Excursion 80 History - - 
Russia 1066332 Colorado Asia 0 Beach Summer 22 18 494 
Russia 4800463 Odessa Europe 1 Excursion 70 Art - - 
Belarus 8641963 Honkong SouthAmerica 1 Excursion 44 Nature - - 
China 9012 Minsk Asia 1 Excursion 88 History - - 
Georgia 1108817 Humburg NorthAmerica 0 Excursion 46 Art - - 
China 4580997 Chelyabinsk Antarctica 0 Excursion 99 Nature - - 
Germany 3036271 Chelyabinsk Antarctica 0 Beach Spring 28 16 546 
Russia 6489748 Humburg Europe 0 Beach Winter -23 5 227 
Japan 247533 Humburg Antarctica 1 Sport Skiing 380495 - - 
USA 4517241 Belgorod Europe 1 Beach Summer -30 16 440 
China 2826996 Odessa Asia 1 Sport Climb 565949 - - 
China 813989 Sochi Antarctica 0 Beach Autumn 19 16 267 
Georgia 9854653 Chelyabinsk SouthAmerica 0 Beach Spring -4 23 589 
Britain 2002984 Colorado NorthAmerica 1 Sport Surfing 4935 - - 
Germany 2143087 Belgorod SouthAmerica 1 Excursion 33 History - - 
USA 5716270 Moscow Europe 1 Sport Skiing 581348 - - 
China 6588917 Seul Africa 1 Sport Skiing 117253 - - 
Belarus 6688971 Honkong NorthAmerica 1 Sport Skiing 940827 - - 
Australia 2441113 London Oceania 0 Sport Surfing 712935 - - 
Ukraine 7703517 Odessa Oceania 1 Sport Skiing 799895 - - 
USA 6943149 Minsk Africa 0 Excursion 18 Nature - - 
Russia 5722271 Humburg Africa 0 Beach Spring 2 0 284 
Australia 4087661 Minsk Oceania 1 Sport Climb 486689 - - 
Australia 916029 Colorado Oceania 0 Sport Skiing 724206 - - 
Russia 4508886 Odessa Africa 1 Beach Winter -4 12 366 
Russia 8292307 Minsk Africa 1 Sport Surfing 835701 - - 
Ukraine 202528 Moscow SouthAmerica 0 Excursion 78 History - - 
Georgia 3264436 Colorado Antarctica 1 Beach Winter -7 23 233 
Japan 1114855 Honkong Oceania 1 Excursion 39 Art - - 
Britain 1731267 London SouthAmerica 1 Sport Climb 882317 - - 
China 5994624 Odessa SouthAmerica 1 Excursion 4 Nature - - 
China 9580416 Belgorod NorthAmerica 1 Beach Autumn -13 6 431 
Russia 4277689 Moscow SouthAmerica 0 Excursion 98 History - - 
Australia 64734 Belgorod Oceania 0 Sport Surfing 121842 - - 
Ukraine 6748489 Seul SouthAmerica 0 Excursion 49 Nature - - 
Britain 1495260 Sochi Asia 1 Beach Spring -18 15 92 
Ukraine 2564530 Moscow Europe 0 Sport Climb 658074 - - 
Britain 9093985 Colorado Europe 1 Excursion 23 Nature - - 
Georgia 3917043 Zavolzhye NorthAmerica 0 Sport Skiing 590008 - - 
Ukraine 2822 Seul Africa 1 Beach Spring 29 24 144 
Georgia 4964447 London Oceania 1 Beach Summer 36 14 28 
Russia 3058021 Sochi SouthAmerica 0 Beach Winter -16 22 315 
USA 7647232 Belgorod Antarctica 0 Excursion 6 Art - - 
Australia 1241811 Chelyabinsk Antarctica 1 Sport Surfing 290838 - - 
Georgia 7242004 Minsk Antarctica 0 Beach Winter 7 18 284 
China 8670104 Honkong NorthAmerica 1 Sport Surfing 607924 - - 
Japan 5782494 London Oceania 1 Beach Autumn 9 29 73 
USA 2912863 Honkong Oceania 0 Beach Spring 38 12 685 
Bulgary 7092389 Seul SouthAmerica 1 Sport Climb 566453 - - 
Belarus 4036852 Belgorod Antarctica 0 Beach Winter 10 13 126 
Germany 780153 Chelyabinsk Asia 0 Beach Summer 2 27 220 
USA 1212048 Sochi Antarctica 1 Excursion 64 History - - 
Bulgary 7479835 Belgorod Asia 1 Beach Summer 26 17 470 
Britain 475064 Moscow Oceania 0 Excursion 54 Nature - - 
Australia 6814293 Seul Oceania 1 Beach Winter -29 17 701 
Australia 4635663 Honkong Antarctica 1 Sport Skiing 323476 - - 
Russia 8632347 Minsk Antarctica 0 Beach Spring 34 30 249 
Japan 5208141 Colorado Asia 1 Beach Summer -18 28 91 
Belarus 7019914 London Oceania 0 Excursion 45 History - - 
